i_.,.,3895338,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
m_PRS_JJ,föregående,288,gapande,53,glittrande,45,övertygande,37,tvivlande,35,nedåtgående,34,ömmande,31,lutande,31,vindlande,26,bullrande,24,surrande,23,förbryllande,21,gripande,19,intetsägande,16,huttrande,14
m_UTR/NEU_HP,vilka,3856,varsin,1,onni,1,djebe,1,danilos,1,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
m_PLU_HP,vilka,3856,onni,1,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
m_UTR_RG,en,5553,nittiofem,3,åttitre,1,åttiosex,1,tanzie,1,sextiofem,1,rivsår,1,max,1,fyrtiosex,1,femtiosju,1,-,0,-,0,-,0,-,0,-,0
m_PRF_JJ,tryggt,64,naken,14,okänt,13,sprucken,11,rostat,11,ansträngt,11,sorgset,10,andfådd,10,tvungna,8,pressad,8,nöjt,7,knäppt,7,förtjust,7,vuxen,6,vaken,6
m_OBJ_PS,er,275,mig,78,henne,17,sej,2,mej,2,dej,2,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
m_PRF_VB,tvungen,91,vänd,12,inlåst,3,fråntagen,2,tänd,1,snärjd,1,snedda,1,själasörjd,1,osåld,1,oskadd,1,nuddat,1,nerfrusen,1,lutad,1,liknade,1,lagd,1
m_UTR/NEU_VB,tvingade,1,talade,1,retade,1,mörkrädda,1,liknade,1,kastade,1,inbegripna,1,hörda,1,avsläppta,1,-,0,-,0,-,0,-,0,-,0,-,0
m_PLU_VB,talade,1,mörkrädda,1,liknade,1,kastade,1,avsläppta,1,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
m_IND/DEF_VB,tvingade,1,talade,1,mörkrädda,1,kastade,1,hörda,1,avsläppta,1,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
m_NOM_VB,desperat,2,tvungen,1,talade,1,liknade,1,kastade,1,kallade,1,infekterat,1,hyfsat,1,fråntagen,1,erbjudna,1,avsläppta,1,ammat,1,-,0,-,0,-,0
m_DEF_RO,andra,79,näst,52,tjugoförsta,7,tjugosjunde,3,igår,3,förste,2,tjugosjätte,1,store,1,hundrade,1,-,0,-,0,-,0,-,0,-,0,-,0
m_AN_VB,be,15,see,10,fuck,4,cerca,4,an,3,sälj,2,ring,2,mais,2,hej,2,skip,1,jfr,1,hoh,1,hjälpa,1,gotta,1,fo,1
m_POS_HA,fort,671,paff,1,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
m_SMS_PM,sara-ida,12,kriget-utan-slut,8,kråk-berit,6,neger-joe,5,maskin-jocke,5,in-centret,5,upplands-väsby,4,sung-min,4,shadbagh-e-nau,4,morgon-tv,4,bält-bron,4,teknik-benny,3,rödåkra-hemleby,3,kingston-upon-thames,3,häagen-dazs,3
m_POS_PC,spända,17,tvungna,16,förtjust,11,vaken,6,intagnas,6,insjunkna,5,bar,5,upplysta,4,tända,4,sistone,4,sedd,4,oäkta,4,gyllene,4,döendes,4,sovandes,3
m_SMS_RG,redhead07,12,två-tre,8,två-,5,tre-,5,fem-sex,3,fem-,3,en-,3,p4-,1,m41,1,ett-,1,-,0,-,0,-,0,-,0,-,0
m_-_JJ,svart-vita,4,post-it,4,ylva-lis,2,v-a-r-j-e,2,upp-a-puppa-upp-upp-upplös,2,un-der-bar,2,tyst-­blyga,2,tv-presentatör’-,2,tio-tolv,2,syd-,2,gamli-la-li-la,2,fjäll-städs,2,anting-en,2,åtta-tio,1,walk-in,1
m_SMS_JJ,svart-vita,2,post-it,2,åtta-tio,1,ylva-lis,1,v-a-r-j-e,1,upp-a-puppa-upp-upp-upplös,1,upp-,1,un-der-bar,1,tyst-­blyga,1,tv-presentatör’-,1,tio-tolv,1,sju-,1,gamli-la-li-la,1,fjäll-städs,1,fan-tas-tiskt,1
m_UTR/NEU_RO,andra,78,näst,45,igår,36,tjugoförsta,8,hundrade,3,tjugosjunde,2,uppfäst,1,ulme,1,såta,1,stilla,1,sextiotre,1,sanna,1,råge,1,fyrtiofyra,1,funna,1
m_IND_UO,business,7,cottages,5,the,3,tack,3,spiders,3,voyant,2,twinings,2,five,2,ultimate,1,treue,1,tja,1,tin,1,there’ll,1,terminal,1,stands,1
m_UTR_VB,tvungen,45,vänd,9,gift,3,låst,2,inlåst,2,desperat,2,välsminkad,1,upptäckt,1,tänd,1,tryckt,1,själasörjd,1,oskadd,1,omfamnad,1,nerfrusen,1,misstänkt,1
m_POS_RO,igår,74,näst,66,andra,36,hes,3,van,2,varlig,1,tv-fri,1,topsys,1,tjugosjätte,1,tjugosjunde,1,tjugoförsta,1,stilla,1,senig,1,schytt,1,sanna,1
m_IND/DEF_RO,igår,23,andra,7,förste,3,send,2,näst,2,connys,2,uppfäst,1,ulme,1,stilla,1,sanna,1,råge,1,femtionio,1,amals,1,-,0,-,0
m_GEN_PC,älskades,30,anställdas,21,tilltalades,17,intagnas,15,inblandades,11,allierades,11,troendes,6,sovandes,6,döendes,6,prostituerades,4,enchiladas,4,överordnades,3,utvaldas,3,tagetes,3,sägandes,3
m_AN_JJ,sankt,82,kungl,7,fil,5,sos,4,p4,4,st,3,ms,3,m4,3,vol,2,t,2,storebro,2,grev,2,xvi,1,wisby,1,tisdag,1
m_SIN/PLU_RO,näst,10,andra,6,tjugoförsta,5,tjugoåttonde,2,uppfäst,1,ulme,1,stilla,1,råge,1,femtionio,1,connys,1,amals,1,-,0,-,0,-,0,-,0
m_UTR_UO,business,5,ers,4,the,2,spiders,2,cottages,2,best,2,a,2,zeta,1,wsb,1,twinings,1,treue,1,there’ll,1,stand,1,spirited,1,single,1
m_SUB/OBJ_HP,fan,41,sjutton,4,tusan,3,vafan,1,nånting,1,intet,1,hvilken,1,hurdan,1,faen,1,dået,1,dumu,1,ahlbin,1,aban,1,-,0,-,0
m_SIN_RO,igår,59,näst,51,andra,20,förste,5,tjugosjunde,4,hes,3,send,2,ådrad,1,varlig,1,van,1,tv-fri,1,tjugosjätte,1,tjugofjärde,1,store,1,senig,1
m_SIN_VB,tvungen,9,desperat,3,vänd,2,gift,2,upptäckt,1,låst,1,lagd,1,förtjust,1,fäst,1,ammat,1,-,0,-,0,-,0,-,0,-,0
m_IND_VB,inlåst,2,gift,2,upptäckt,1,låst,1,desperat,1,ammat,1,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
m_NEU_VB,kränkt,2,tvunget,1,mätt,1,infekterat,1,hyfsat,1,försenat,1,bortrakat,1,blåst,1,ammat,1,-,0,-,0,-,0,-,0,-,0,-,0
m_MAS_RO,förste,6,send,3,store,2,näst,2,höge,2,prime,1,konsuln,1,igår,1,happy,1,-,0,-,0,-,0,-,0,-,0,-,0
m_SUP_PC,fortsatt,14,upptäckt,2,vräkt,1,upphetsat,1,låst,1,lutad,1,inställt,1,infekterat,1,förskräckt,1,-,0,-,0,-,0,-,0,-,0,-,0
m_SIN_UO,cottages,9,business,9,the,5,tack,3,spiders,3,twinings,2,tin,2,hunks,2,five,2,best,2,a,2,zeta,1,wsb,1,win,1,will,1
m_UTR_RO,igår,13,näst,7,hes,3,ådrad,1,senig,1,förrgår,1,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
m_NEU_UO,voyant,1,sine,1,qua,1,cottages,1,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
m_NOM_UO,business,8,cottages,6,spiders,3,twinings,2,a,2,wsb,1,work,1,voyant,1,ultimate,1,treue,1,there’ll,1,the,1,terminal,1,teamwork,1,tack,1
m_SIN/PLU_HS,varsin,10,pirjos,1,medelst,1,kripos,1,gatsbys,1,flestas,1,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
m_DEF_HP,thies,2,ers,2,ä…,1,vapnet,1,så…,1,som…,1,och…,1,nygasi,1,mammy,1,ecmo,1,dåså,1,danilos,1,beatas,1,-,0,-,0
m_PRS_UO,door,1,d'armes,1,an,1,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
m_PLU_RO,andra,3,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
m_PLU_HS,reggies,1,gitis,1,gabys,1,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
m_IND_RO,näst,6,igår,3,ådrad,1,tv-fri,1,förrgår,1,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
m_SUV_RO,tjugoförsta,6,näst,3,sista,1,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
m_-_UO,shhhhh,1,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
m_MAS_UO,une,1,rörd,1,riding,1,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
m_UTR/NEU_HS,varsin,1,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
m_IND_HS,varsin,1,grens,1,ers,1,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
m_-_PN,yusef,3,som…,3,fariha,3,tohunga,2,hinde,2,du),2,dipita,2,airi,2,rønning,1,pinuccia,1,a,1,-,0,-,0,-,0,-,0
m_AKT_PC,vänd,2,fäst,2,överraskad,1,vred,1,upphetsat,1,tvungen,1,tfaddel,1,redo,1,fortsatt,1,avsläppta,1,-,0,-,0,-,0,-,0,-,0
m_SUB_HP,yusef,1,rosha,1,maiju,1,kunicki,1,idina,1,goi,1,anuscha,1,adar,1,-,0,-,0,-,0,-,0,-,0,-,0,-,0
m_AKT_UO,log,1,an,1,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
m_AN_UO,trudy,1,ovitz,1,ladies,1,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
m_MAS_HP,denne,1,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
m_-_HS,kines,1,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
m_SIN_HS,varsin,2,ers,2,grens,1,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
m_IMP_PC,vänd,1,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
m_SUB_PS,lale,1,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
m_POS_UO,air,1,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
p_NN,år,40204,huvudet,38340,gång,36934,dörren,35621,mamma,30940,hand,30254,handen,28925,fall,26879,liv,26514,tid,26342,tiden,25489,pappa,24950,sätt,24874,mannen,24355,ögonen,24074
p_PM,johan,10056,thomas,9875,harry,9807,erik,9485,annika,9061,patrik,8922,maria,8825,stockholm,8176,martin,8104,henrik,7986,malin,7756,langdon,7567,sebastian,7284,karin,7065,anna,6908
p_PP,i,959542,på,900917,med,531447,för,416462,till,378263,av,350903,om,230522,från,151653,mot,139170,över,98539,efter,91322,vid,79926,under,62723,genom,46719,utan,45208
p_AB,inte,652094,så,315892,här,167905,nu,149430,bara,146338,där,92157,då,82990,sedan,72651,kanske,69271,ju,65293,också,60244,mycket,58194,mer,56577,aldrig,54995,väl,52504
p_NU,1,1794,2,1612,3,1196,15,1181,000,1165,5,1108,10,1091,4,1017,14,992,30,984,20,968,12,911,18,870,17,862,6,852
p_PN,det,1107492,han,894823,jag,802180,hon,776176,sig,448517,du,363307,de,249915,vi,210591,honom,183950,mig,176806,henne,167427,den,132670,dem,92085,man,91216,dig,87650
p_VB,var,584827,är,508967,hade,463563,har,292598,skulle,227713,sa,218975,kan,135149,kunde,110483,såg,101544,ha,101498,ska,95555,vara,94852,gick,82029,kom,80574,vet,79099
p_DT,en,759655,ett,309088,den,295855,det,160483,de,141044,alla,62414,några,58335,någon,48059,något,39582,ingen,36363,samma,34876,varje,21635,inga,18791,inget,16950,all,10115
p_JJ,själv,55204,hela,48244,andra,46912,bra,27610,enda,25262,stora,23866,annan,23527,annat,22546,liten,21507,många,20816,sista,19631,lilla,18551,okej,17740,flera,17590,ena,17271
p_HP,som,502821,vad,174664,vem,27830,vilket,11719,vilka,3856,fan,2129,vilken,1535,vart,135,hurdan,101,vafan,99,sjutton,99,vadå,24,tusan,19,som…,17,yusef,9
p_RO,första,31097,tredje,4655,andra,2803,fjärde,1650,femte,801,iii,749,sjätte,505,sjunde,400,tionde,398,näst,313,åttonde,212,igår,172,elfte,171,nionde,161,femtonde,138
p_PC,tvungen,7198,taget,5587,klädd,4011,förvånad,3743,sagt,3615,sett,3548,hämtade,3242,intresserad,3222,övertygad,2950,beredd,2946,älskade,2794,levande,2715,galen,2531,misstänkt,2366,irriterad,2308
p_KN,och,1589261,men,360523,som,220006,eller,114852,än,64984,både,16182,utan,13792,så,6012,varken,5182,för,4367,vare,3115,antingen,2753,ju,2305,dels,1880,samt,1788
p_SN,att,629598,om,200586,innan,52243,medan,34606,eftersom,21914,tills,14609,sedan,9697,än,4134,förrän,2089,ifall,1974,fort,1453,fast,1276,fastän,1233,såvitt,728,varifrån,641
p_HA,när,241064,hur,132678,där,78211,som,47866,varför,40965,var,32880,då,13656,vart,4928,fast,3698,därför,3399,fort,1078,förrän,943,varpå,742,dit,484,varav,450
p_PL,upp,140105,ut,133920,in,109810,till,63672,fram,54458,ner,52466,med,39208,på,36260,igen,35826,bort,33735,tillbaka,30039,kvar,26664,ihop,24086,om,20180,av,18437
p_RG,två,59398,tre,26143,fyra,13321,fem,11710,tio,11573,sex,8372,ett,6874,tjugo,5851,en,5553,sju,5080,åtta,4956,hundra,4718,nio,3412,trettio,3156,tolv,3144
p_PS,hans,127796,sin,112065,hennes,103892,min,66164,sina,49074,sitt,48753,din,30238,deras,28805,mitt,25210,mina,20632,vår,10873,ditt,9874,våra,8073,dina,7781,dess,6752
p_IE,att,560566,fan,24,att…,13,om,6,at,5,yusef,4,max,4,gem,4,truut,3,medan,3,leefolt,3,inte…,3,hilly,3,eftersom,3,ecker,3
p_IN,ja,61344,nej,46735,jo,12122,tack,8727,fan,7983,jaha,5901,förlåt,5811,åh,5288,hej,5129,va,4951,herregud,3327,jaså,2762,vadå,2634,nä,2018,oj,1982
p_UO,the,816,a,367,to,199,and,190,of,188,is,180,you,167,in,156,house,131,it,127,me,124,et,116,my,111,on,107,life,97
p_HD,vilken,9438,vilket,5258,vilka,4476,vart,97,vem,72,hurdan,13,vad,3,varenda,1,neas,1,nancys,1,keffa,1,-,0,-,0,-,0,-,0
p_HS,vars,2961,vems,555,vilkas,32,varsin,22,ers,2,ursulas,1,tilias,1,tarnies,1,ruthies,1,reggies,1,pirjos,1,pamelas,1,medelst,1,kripos,1,kines,1
p_MI,will,88,max,64,och…,58,mya,50,you,43,aneta,38,dot,36,mella,30,oavsett,28,så…,25,att…,24,som…,22,ru,22,for,22,tira,21
p_PA,you,39,will,18,se>,18,to,9,se],7,och…,7,on,5,a,5,vadå,4,mä…,4,at,4,are,4,we,3,va,3,toimi,3
p_MA,och…,116,att…,116,som…,84,kvar),83,men…,80,inte…,69,så…,64,om…,49,jag…,46,att,42,det…,41,bara…,40,här…,31,är…,30,till…,29
r_root,sa,54525,såg,52350,har,51873,vet,47902,hade,43358,är,38798,var,37793,gick,36110,tog,32859,kom,32372,ser,25657,blev,25635,stod,24428,tror,24426,kände,22937
r_case,i,863300,på,802467,med,481854,till,328186,av,321886,för,242539,om,175250,från,144017,mot,136446,över,85837,vid,77942,efter,77432,under,61975,genom,40870,åt,38711
r_obl,honom,73331,henne,68834,sig,63574,mig,58784,det,57938,som,30717,dem,29911,dig,29859,huvudet,27023,år,25831,den,22958,gång,18956,fall,17434,sätt,17428,tiden,14756
r_nmod,par,17445,dem,13347,klockan,6917,honom,6718,del,6465,henne,6251,sig,5533,det,5285,senare,5143,massa,4375,sidan,4163,mig,4041,här,3933,år,3913,liv,3546
r_nsubj,han,868012,jag,774447,hon,744458,det,471406,som,371812,du,354726,de,234280,vi,199870,man,95116,den,59781,ni,59243,någon,20594,ingen,19831,allt,15752,alla,15506
r_flat:name,grens,1480,grey,1437,salander,1425,andersson,1367,eriksson,1228,nilsson,1164,carlsson,1116,karlsson,1059,von,1019,hoffmann,1004,iii,848,blomkvist,843,johansson,815,svensson,805,bergman,766
r_xcomp,gå,13435,ta,12114,göra,9962,bli,9920,få,8679,komma,7680,se,7214,säga,6768,tyst,6056,prata,4977,ha,4475,bättre,4358,berätta,4105,tänka,3993,hålla,3807
r_det,en,754961,ett,305185,den,272990,det,149740,de,135339,alla,61420,några,57995,någon,47503,något,42032,ingen,36152,samma,33156,varje,20340,inga,18341,inget,16356,all,9865
r_amod,hela,44948,andra,35272,första,25315,stora,22130,många,20061,själv,17766,lilla,17569,liten,17451,flera,17249,enda,16836,sista,15815,nya,14880,egen,14798,gamla,14720,annan,13382
r_acl:relcl,hade,9458,stod,8238,har,7198,låg,6505,satt,6178,såg,5489,gjorde,5452,kom,4781,gick,4666,fick,4593,fått,4250,gjort,4072,kände,3769,hänt,3667,fanns,3503
r_nmod:poss,hans,123813,sin,107271,hennes,100758,min,60447,sina,48444,sitt,47339,din,29238,deras,28308,mitt,24779,mina,18886,vår,10520,ditt,9482,våra,7949,dina,7599,vårt,5488
r_obj,sig,338004,det,198452,vad,116219,mig,95175,honom,90084,henne,79194,som,61831,den,54524,dig,45091,dem,43592,något,38561,oss,19733,blick,13237,tid,13216,dörren,12315
r_compound:prt,upp,139517,ut,132139,in,108211,till,69101,fram,54131,ner,52042,på,44274,med,40183,igen,35092,bort,33325,tillbaka,29579,kvar,26333,ja,25117,ihop,23931,om,21607
r_cc,och,1562547,men,359916,eller,109343,både,16144,utan,13950,så,6840,varken,5144,för,4379,antingen,2732,vare,2676,samt,1784,som,1656,el,637,and,393,to,332
r_conj,såg,25060,gick,20778,tog,17665,hade,12963,ser,11569,sa,11385,tittade,11338,började,10867,kände,10831,har,9986,drog,9944,fick,9819,kom,9748,går,9582,blev,9343
r_mark,att,1120410,om,234314,när,228207,som,211262,för,156966,på,55632,innan,50952,så,47553,än,37718,medan,34518,med,30078,utan,24169,eftersom,21826,av,17164,till,16333
r_advcl,så,41566,kom,22151,sa,15518,ta,14773,göra,14470,se,14356,få,13999,gick,12913,har,12439,var,12158,hade,10962,gå,10780,är,10769,såg,10648,kommer,9427
r_advmod,inte,649808,så,212677,där,166036,bara,145934,nu,141307,hur,131719,då,81143,i,70409,här,68580,ju,67556,kanske,66619,också,60033,sedan,59375,aldrig,54530,mycket,53000
r_aux,hade,369921,skulle,226070,har,192567,kan,132038,kunde,105060,ska,92241,måste,76387,ha,59175,vill,49326,ville,41383,kommer,38260,får,30519,kunna,28641,borde,25432,fick,23834
r_nsubj:pass,som,34165,han,19219,det,16460,hon,16267,de,12395,jag,9220,vi,8856,den,4797,du,3029,dörren,2475,man,2154,ni,1191,allt,1006,röst,995,ljud,864
r_nummod,två,51690,tre,22844,fyra,10771,fem,9551,tio,9463,sex,5797,tjugo,5106,en,4413,hundra,4347,ett,3929,sju,3238,åtta,2918,trettio,2672,femton,2657,tusen,2566
r_fixed,här,92748,att,69723,och,25308,som,23540,det,22226,om,18972,med,15197,sedan,13081,helst,13024,väg,12778,av,11491,allt,10546,så,9068,än,8465,stället,7905
r_appos,en,1449,den,619,n,583,man,534,ett,430,år,338,kvinna,305,de,299,hon,287,ja,259,barn,253,mamma,231,va,218,s,198,något,190
r_cop,var,511653,är,433310,vara,74206,varit,51624,vore,6329,blev,4746,blivit,1532,bli,1087,blir,740,låg,153,sa,80,förbli,69,må,54,förblev,50,jävla,43
r_parataxis,sa,127920,säger,38949,frågade,18267,frågar,10730,tänkte,9455,är,7815,vet,6781,svarade,5850,var,5506,har,5344,tror,3998,undrade,3893,sade,3782,tänker,3677,svarar,3348
r_ccomp,hade,10767,har,9859,är,7441,göra,6996,var,5506,bli,4856,gjorde,4600,ha,4503,ta,4483,fanns,4431,komma,4100,gick,4026,går,3989,gå,3961,gör,3931
r_dislocated,vad,17190,vem,2651,det,1934,vilka,775,kom,740,är,421,har,396,var,289,han,239,den,222,gör,219,sa,216,du,215,snälla,201,något,196
r_csubj,se,3002,ta,2974,få,2767,göra,2583,ha,1827,säga,1697,gå,1608,komma,1575,hålla,1155,höra,1091,har,1089,hitta,1066,hade,1050,veta,1044,bli,898
r_acl,själv,36808,göra,3619,själva,3243,ta,2805,gå,2325,få,1916,komma,1712,ensam,1305,se,1272,säga,1042,prata,991,hålla,943,bli,854,ha,799,tänka,716
r_expl,det,327134,vad,686,allt,453,vem,346,något,299,fan,118,hon,90,inget,76,någon,74,den,62,ingenting,48,någonting,45,de,39,var,38,ingen,38
r_iobj,sig,35785,mig,15888,honom,11249,henne,10399,dig,9735,oss,3532,dem,3456,er,1491,varandra,401,dej,333,mej,319,den,284,hem,163,sej,142,dom,139
r_acl:cleft,har,1363,gjorde,1093,sa,1087,hade,927,gör,876,kom,756,hänt,716,såg,676,fick,663,händer,660,säger,602,tog,601,vet,587,gjort,570,hände,556
r_aux:pass,bli,7855,blivit,4690,blev,3004,blir,2075,var,997,är,391,vara,112,varit,77,vore,57,ett,18,en,11,förbli,3,den,3,de,3,sov,2
r_obl:agent,panik,309,tårar,290,människor,283,någon,270,polisen,269,blod,263,dem,251,man,249,svett,224,honom,180,män,178,folk,167,den,164,kvinna,158,det,153
r_compound,the,950,a,243,to,177,is,166,you,165,my,149,for,129,on,105,me,84,it,84,and,80,not,69,from,67,be,67,your,65
r_csubj:pass,hade,139,få,79,bli,78,sett,75,komma,68,ta,55,sagt,52,gå,52,såg,51,har,50,göra,48,ha,47,ge,41,hört,39,gjorde,37
r_discourse,ja,16400,nej,12606,jo,4210,åh,1914,fan,1345,herregud,1332,jaha,1234,förlåt,1116,hej,860,jaså,690,tack,610,nä,538,okej,440,nåja,437,hallå,355
r_punct,tack,216,och…,164,ja,154,you,137,att…,131,nej,109,som…,105,men…,92,så…,84,kvar),83,inte…,79,will,76,det…,52,om…,51,mya,49
r_list,maj,147,2017,98,juni,96,juli,84,december,78,2016,77,november,75,1954,74,augusti,60,oktober,51,februari,42,2010,34,30,31,2,26,1987,26
r_orphan,det,140,kom,41,gick,22,bit,19,gång,18,den,18,två,16,gånger,16,år,13,var,13,tio,8,tiden,8,såg,8,satt,8,nio,8
